zip_code,centile,superzip,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
623519,50.60568,0,Vedalai,Ramanathapuram,Ramanathapuram,9.2691,79.1073,192,8,15,123,9,33,4,F
623520,50.60045,0,Marine Fisheries,Ramanathapuram,Ramanathapuram,9.4263,78.8147,128,14,21,3,32,47,11,M
623521,50.59685,0,Akkamadam,Ramanathapuram,Rameswaram,9.279,79.2109,128,14,21,3,32,47,11,M
623522,50.59247,0,Panaikulam,Ramanathapuram,Ramanathapuram,9.3756,78.954,128,14,21,3,32,47,11,M
623523,50.58902,0,Kumbaram,Ramanathapuram,Ramanathapuram,9.2726,78.9023,128,14,21,3,32,47,11,M
623524,50.54468,0,Pudumadam,Ramanathapuram,Ramanathapuram,9.4263,78.8147,192,8,15,123,9,33,4,F
623525,50.53585,0,Kavanur,Ramanathapuram,Tiruvadanai,9.6062,78.8953,192,8,15,123,9,33,4,F
623526,50.52741,0,Rameswaram,Ramanathapuram,Rameswaram,9.4401,78.6733,192,8,15,123,9,33,4,F
623527,50.51391,0,Valanadu,Ramanathapuram,Paramakudi,9.3538,78.6642,192,8,15,123,9,33,4,F
623528,50.46827,0,Valinokkam,Ramanathapuram,Kadaladi,9.1637,78.6458,128,14,21,3,32,47,11,M
623529,50.46359,0,Thangachimadam,Ramanathapuram,Rameswaram,9.4263,78.8147,128,14,21,3,32,47,11,M
623530,50.45705,0,Kavanur (TOR),Ramanathapuram,Ramanathapuram,9.5852,78.5963,192,8,15,123,9,33,4,F
623531,50.43601,0,Sambai,Ramanathapuram,Tiruvadanai,9.6992,78.9812,192,8,15,123,9,33,4,F
623532,50.42784,0,Melapudukudi,Ramanathapuram,Ramanathapuram,9.616,78.7402,192,8,15,123,9,33,4,F
623533,50.40997,0,Mallal,Ramanathapuram,Ramanathapuram,9.3331,78.7121,128,14,21,3,32,47,11,M
623534,50.39997,0,Rettaiyurani,Ramanathapuram,Ramanathapuram,9.6559,78.8507,128,14,21,3,32,47,11,M
623536,50.38737,0,Sathankulam,Ramanathapuram,Ramanathapuram,9.4401,78.6733,192,8,15,123,9,33,4,F
623537,50.35231,0,Naranamangalam,Ramanathapuram,Tiruvadanai,9.5299,78.8616,128,14,21,3,32,47,11,M
623538,50.32784,0,Gudalur,Ramanathapuram,Tiruvadanai,9.7278,78.852,128,14,21,3,32,47,11,M
623566,50.25327,0,Ervadi Dargha,Ramanathapuram,Kadaladi,9.4399,78.7716,192,8,15,123,9,33,4,F
623601,50.24685,0,Anaiyur,Ramanathapuram,Kamudhi,9.3891,78.4374,192,8,15,123,9,33,4,F
623603,50.21328,0,Kamudi,Ramanathapuram,Kamudhi,9.4073,78.3734,192,8,15,123,9,33,4,F
623604,50.15456,0,Pakkuvetti,Ramanathapuram,Kamudhi,9.3755,78.4144,192,8,15,123,9,33,4,F
623605,50.15203,0,Eluvanur,Ramanathapuram,Kamudi,9.5016,78.3629,192,8,15,123,9,33,4,F
623608,50.13983,0,Pudukudi,Ramanathapuram,Paramakudi,9.4401,78.6733,192,8,15,123,9,33,4,F
623703,50.09443,0,Oppilan,Ramanathapuram,Kadaladi,9.1423,78.5052,128,14,21,3,32,47,11,M
623704,50.05444,0,Mudukulathur,Ramanathapuram,Mudukulathur,9.3417,78.5139,128,14,21,3,32,47,11,M
623705,50.01805,0,Gangaikondan,Ramanathapuram,Ramanathapuram,9.4401,78.6733,128,14,21,3,32,47,11,M
623706,49.97575,0,Kilathooval,Ramanathapuram,Paramakudi,9.7088,78.3607,192,8,15,123,9,33,4,F
623707,49.95694,0,Paramakudi Bazaar,Ramanathapuram,Paramakudi,9.5066,78.499,128,14,21,3,32,47,11,M
623708,49.94574,0,Peraiyur (Ramanathapuram),Ramanathapuram,Mudukulathur,9.3571,78.4494,128,14,21,3,32,47,11,M
623711,49.93129,0,Kakkur,Ramanathapuram,Mudukulathur,9.3502,78.5696,192,8,15,123,9,33,4,F
623712,49.91743,0,Misal,Ramanathapuram,Mudukulathur,9.3798,78.6077,128,14,21,3,32,47,11,M
623806,49.90576,0,Sathaksalai,Ramanathapuram,Ramanathapuram,9.5148,78.6237,128,14,21,3,32,47,11,M
627758,49.89989,0,Vellanaikottai,Tuticorin,Kovilpatti,9.2307,77.4469,212,28,44,1,54,67,18,M
627855,49.89416,0,Punniahpuram,Tuticorin,Tirunelveli,9.1749,77.398,212,28,44,1,54,67,18,M
628001,49.88861,0,Vadakkur Tuticorin,Tuticorin,Thoothukkudi,8.4083,78.0591,212,28,44,1,54,67,18,M
628002,49.88183,0,Melur Tuticorin,Tuticorin,Thoothukkudi,8.7481,78.0333,212,28,44,1,54,67,18,M
628003,49.8355,0,C.G.S. Colony,Tuticorin,Thoothukkudi,8.5782,78.0462,276,10,17,196,23,27,3,F
628004,49.82452,0,Tuticorin Harbour Estate,Tuticorin,Thoothukkudi,8.5782,78.0462,276,10,17,196,23,27,3,F
628005,49.82191,0,Mullaakadu,Tuticorin,Tuticorin,8.5782,78.0462,276,10,17,196,23,27,3,F
628006,49.81247,0,Thermal Nagagr,Tuticorin,Thoothukkudi,8.5782,78.0462,212,28,44,1,54,67,18,M
628007,49.80701,0,Heavy Water Project Colony,Tuticorin,Thoothukkudi,8.5782,78.0462,212,28,44,1,54,67,18,M
628008,49.80612,0,Madathur,Tuticorin,"",8.5782,78.0462,212,28,44,1,54,67,18,M
628101,49.79629,0,Korampollam,Tuticorin,Tuticorin,9.4394,78.1091,276,10,17,196,23,27,3,F
628102,49.76799,0,Mudittanendal,Tuticorin,Srivaikuntam,8.7211,77.9935,276,10,17,196,23,27,3,F
628103,49.75409,0,Pudukottai,Tuticorin,Thoothukkudi,8.8908,78.0044,276,10,17,196,23,27,3,F
628104,49.73817,0,Chockalingapuram,Tuticorin,Srivaikuntam,8.8908,78.0044,276,10,17,196,23,27,3,F
628105,49.73238,0,Taruvaikulam,Tuticorin,Otapidaram,9.2112,78.0998,212,28,44,1,54,67,18,M
628151,49.72466,0,Mukkani,Tuticorin,Tiruchendur,8.6366,78.0754,212,28,44,1,54,67,18,M
628152,49.67772,0,Agaram,Tuticorin,Tiruchendur,8.6582,78.0737,276,10,17,196,23,27,3,F
628201,49.66416,0,Ammanpuram,Tuticorin,Tiruchendur,8.5618,78.0629,276,10,17,196,23,27,3,F
628202,49.65422,0,Arumuganeri,Tuticorin,Tiruchendur,8.5688,78.0909,276,10,17,196,23,27,3,F
628203,49.64126,0,Pudumanai,Tuticorin,Tiruchendur,8.4227,78.0281,276,10,17,196,23,27,3,F
628204,49.62661,0,Kayalpatnam,Tuticorin,Tiruchendur,8.5714,78.1199,212,28,44,1,54,67,18,M
628205,49.61816,0,Nathankinar,Tuticorin,Tiruchendur,8.4942,78.0686,212,28,44,1,54,67,18,M
628206,49.5816,0,Kulasekarapatnam,Tuticorin,Tiruchendur,8.3988,78.052,276,10,17,196,23,27,3,F
628207,49.55513,0,Nallur,Tuticorin,Tiruchendur,8.5851,78.0562,212,28,44,1,54,67,18,M
628208,49.54681,0,Manaduthandapathu,Tuticorin,Tiruchendur,8.5098,78.0641,212,28,44,1,54,67,18,M
628209,49.54577,0,Manapad,Tuticorin,Tiruchendur,8.3773,78.0563,212,28,44,1,54,67,18,M
628210,49.54529,0,Anaiyur,Tuticorin,Tiruchendur,8.8908,78.0044,212,28,44,1,54,67,18,M
628211,49.5391,0,Nalumavadi,Tuticorin,Tiruchendur,8.5785,78.0317,212,28,44,1,54,67,18,M
628212,49.52853,0,Viramanickam,Tuticorin,Tiruchendur,8.5999,78.0695,276,10,17,196,23,27,3,F
628213,49.5263,0,Paramankurichi,Tuticorin,Tiruchendur,8.4785,78.0465,276,10,17,196,23,27,3,F
628215,49.513,0,Amalinagar,Tuticorin,Tiruchendur,8.5999,78.0695,276,10,17,196,23,27,3,F
628216,49.49414,0,Virapandianpatanam,Tuticorin,Tiruchendur,8.5999,78.0695,276,10,17,196,23,27,3,F
628217,49.48895,0,Adaikalapuram,Tuticorin,Tiruchendur,8.4062,77.9734,276,10,17,196,23,27,3,F
628218,49.48529,0,Vallivilai,Tuticorin,Tiruchendur,8.5372,78.0568,276,10,17,196,23,27,3,F
628219,49.47765,0,Vellalanvilai,Tuticorin,Tiruchendur,8.4692,78.0388,212,28,44,1,54,67,18,M
628229,49.46498,0,Sahupuram,Tuticorin,Tiruchendur,8.5592,78.0477,212,28,44,1,54,67,18,M
628251,49.46151,0,Naduvakurichi,Tuticorin,Srivaikuntam,8.3718,77.9141,212,28,44,1,54,67,18,M
628252,49.43824,0,Vallanad,Tuticorin,Srivaikuntam,8.7064,77.8217,212,28,44,1,54,67,18,M
628301,49.42892,0,Dalavaipuram,Tuticorin,Thoothukkudi,8.8908,78.0044,276,10,17,196,23,27,3,F
628302,49.3818,0,Muramban,Tuticorin,Ottapidaram,8.9,77.9392,276,10,17,196,23,27,3,F
628303,49.35899,0,Puvani,Tuticorin,Ottapidaram,8.8274,77.8811,276,10,17,196,23,27,3,F
628304,49.31987,0,Tattaparai,Tuticorin,Thoothukkudi,8.8908,78.0044,212,28,44,1,54,67,18,M
628401,49.3161,0,Otapidaram,Tuticorin,Ottapidaram,8.9075,78.0217,212,28,44,1,54,67,18,M
628402,49.30255,0,Nainapuram,Tuticorin,Ottapidaram,8.8908,78.0044,276,10,17,196,23,27,3,F
628501,49.28915,0,Kovilpatti Town,Tuticorin,Kovilpatti,10.5136,77.9534,276,10,17,196,23,27,3,F
628502,49.28223,0,Lingampatti,Tuticorin,Kovilpatti,8.8908,78.0044,276,10,17,196,23,27,3,F
628503,49.23907,0,Alampatti,Tuticorin,Kovilpatti,8.8908,78.0044,212,28,44,1,54,67,18,M
628552,49.22841,0,Kalugumalai,Tuticorin,Kovilpatti,9.1494,77.7057,212,28,44,1,54,67,18,M
628601,49.21206,0,Srivaikuntam H.O,Tuticorin,Srivaikuntam,8.5768,77.8769,212,28,44,1,54,67,18,M
628612,49.2117,0,Alwartirunagari,Tuticorin,Tiruchendur,8.5957,77.959,212,28,44,1,54,67,18,M
628613,49.18859,0,Kattarimangalam,Tuticorin,Satankulam,8.5251,77.9044,212,28,44,1,54,67,18,M
628614,49.13482,0,Kadayanodaiai,Tuticorin,Tiruchendur,8.545,77.8664,276,10,17,196,23,27,3,F
628615,49.13039,0,Karungulam,Tuticorin,Srivaikuntam,8.6405,77.8517,276,10,17,196,23,27,3,F
628616,49.12904,0,Mukuperi,Tuticorin,Satankulam,8.545,77.8664,276,10,17,196,23,27,3,F
628617,49.12498,0,Vellamadam,Tuticorin,Satankulam,8.8908,78.0044,212,28,44,1,54,67,18,M
628618,49.1039,0,Neivilai,Tuticorin,"",8.545,77.8664,212,28,44,1,54,67,18,M
628619,49.09829,0,Alwarkarkulam,Tuticorin,Srivaikuntam,8.658,77.873,212,28,44,1,54,67,18,M
628620,49.08662,0,Perur,Tuticorin,Srivaikuntam,8.6417,77.9468,276,10,17,196,23,27,3,F
628621,49.07919,0,Ariyanayagipuram,Tuticorin,Rivaikuntam,9.1675,77.7382,276,10,17,196,23,27,3,F
628622,49.05862,0,Ramanujampudur,Tuticorin,Srivaikuntam,8.5755,77.8111,276,10,17,196,23,27,3,F
628623,49.05055,0,Kurangani,Tuticorin,Tiruchendur,8.6177,77.9959,276,10,17,196,23,27,3,F
628653,49.04581,0,Naduvakurichi,Tuticorin,Satankulam,8.3718,77.9141,276,10,17,196,23,27,3,F
628656,49.0204,0,Puthantharuvai,Tuticorin,"",8.4205,77.948,212,28,44,1,54,67,18,M
628701,49.00075,0,Karuvelampadu,Tuticorin,Satankulam,8.5032,77.9142,212,28,44,1,54,67,18,M
628702,48.97801,0,Subbarayapuram,Tuticorin,Sathankulam,8.4348,77.9466,212,28,44,1,54,67,18,M
628703,48.9535,0,Alagappapuram,Tuticorin,Sathankulam,8.5913,78.0491,276,10,17,196,23,27,3,F
628704,48.91323,0,Pudukulam,Tuticorin,Satankulam,8.8908,78.0044,276,10,17,196,23,27,3,F
628712,48.87696,0,Sivagnanapuram,Tuticorin,Otapidaram,9.0552,78.09,212,28,44,1,54,67,18,M
628714,48.86237,0,Kottali,Tuticorin,Kovilpatti,8.908,77.8416,276,10,17,196,23,27,3,F
628716,48.81256,0,Villiseri,Tuticorin,Kovilpatti,8.8908,78.0044,212,28,44,1,54,67,18,M
628718,48.80404,0,Nagampatti,Tuticorin,Otapidaram,9.0004,77.9505,212,28,44,1,54,67,18,M
628720,48.78125,0,Koppampatti,Tuticorin,Kovilpatti,8.8908,78.0044,212,28,44,1,54,67,18,M
628721,48.75502,0,Alagappapuram,Tuticorin,"",8.5913,78.0491,276,10,17,196,23,27,3,F
628722,48.72538,0,Kurukkuchalai,Tuticorin,Ottapidaram,8.9299,78.0872,276,10,17,196,23,27,3,F
628751,48.72188,0,Pandaravilai,Tuticorin,Srivaikuntam,8.6564,77.9956,276,10,17,196,23,27,3,F
628752,48.71844,0,Perungulam (Tuticorin),Tuticorin,"",8.6413,77.9985,212,28,44,1,54,67,18,M
628753,48.71776,0,Sivagalai,Tuticorin,Srivaikuntam,8.6491,77.9978,212,28,44,1,54,67,18,M
628801,48.71699,0,Korkai,Tuticorin,Srivaikuntam,8.6395,78.058,212,28,44,1,54,67,18,M
628802,48.70462,0,Arumugamangalam,Tuticorin,Srivaikuntam,8.6483,78.0421,212,28,44,1,54,67,18,M
628809,48.68426,0,Vittilapuram,Tuticorin,Srivaikuntam,9.0172,78.0136,212,28,44,1,54,67,18,M
628851,48.67371,0,Pudupatti,Tuticorin,Srivaikuntam,8.8908,78.0044,212,28,44,1,54,67,18,M
628901,48.65756,0,Tattaneri,Tuticorin,Vilathikulam,9.0898,78.2624,276,10,17,196,23,27,3,F
628902,48.64736,0,Perilovanpatti,Tuticorin,Ettayapuram,9.189,78.0891,276,10,17,196,23,27,3,F
628903,48.62577,0,Vaippar,Tuticorin,Kovilpatti,9.0239,78.2467,212,28,44,1,54,67,18,M
628904,48.60163,0,Vedapatti,Tuticorin,Vilathikulam,8.8908,78.0044,276,10,17,196,23,27,3,F
628905,48.56198,0,Sivalarpatti,Tuticorin,Vilathikulam (kol),9.3129,78.1309,276,10,17,196,23,27,3,F
628906,48.49401,0,Vembar,Tuticorin,Vilathikulam (kol),9.0815,78.3633,212,28,44,1,54,67,18,M
628907,48.48809,0,Vilathikulam,Tuticorin,Vilathikulam (kol),9.1323,78.1664,276,10,17,196,23,27,3,F
628908,48.44594,0,Pungavarnatham,Tuticorin,Ettaiyapuram,9.3266,78.1336,276,10,17,196,23,27,3,F
628952,48.42604,0,Athikulam,Tuticorin,Kovilpatti,9.3266,78.1336,212,28,44,1,54,67,18,M
627001,48.4081,0,Viraraghavapuram,Tirunelveli,Tirunelveli,8.5335,77.8517,545,27,37,392,32,51,6,F
627002,48.37169,0,Kulavanickerpuram,Tirunelveli,Palayamkottai,8.5335,77.8517,545,27,37,392,32,51,6,F
627003,48.35795,0,Vannarpettai,Tirunelveli,Palayamkottai,8.5335,77.8517,545,27,37,392,32,51,6,F
627004,48.35739,0,Tirunelveli Pettai,Tirunelveli,Tirunelveli,8.5335,77.8517,545,27,37,392,32,51,6,F
627005,48.357,0,Melapalayam (Tirunelveli),Tirunelveli,Palayamkottai,8.7008,77.7066,545,27,37,392,32,51,6,F
627006,48.35529,0,Melathiru Vengadanathapuram,Tirunelveli,Tirunelveli,8.5335,77.8517,545,27,37,392,32,51,6,F
627007,48.31773,0,Reddiarpatti,Tirunelveli,Palayankottai,8.3663,77.9969,545,27,37,392,32,51,6,F
627008,48.29173,0,Gandhinagar (Tirunelveli),Tirunelveli,Tirunelveli,8.5335,77.8517,545,27,37,392,32,51,6,F
627009,48.28928,0,Tirunelveli Collectorate,Tirunelveli,Palayamkottai,8.5335,77.8517,545,27,37,392,32,51,6,F
627010,48.28593,0,Vaduganpatti,Tirunelveli,Tirunelveli,8.7551,77.6036,545,27,37,392,32,51,6,F
627011,48.27745,0,Krishnapuram,Tirunelveli,Palayankottai,8.6874,77.8008,545,27,37,392,32,51,6,F
627012,48.24836,0,Vellalankulam,Tirunelveli,Tirunelveli,8.7681,77.6267,545,27,37,392,32,51,6,F
627101,48.23668,0,Rajakkamangalam,Tirunelveli,Nanguneri,8.7987,77.542,545,27,37,392,32,51,6,F
627102,48.20552,0,Vadukatchimadil,Tirunelveli,Nanguneri,8.4553,77.5869,545,27,37,392,32,51,6,F
627103,48.1915,0,Kodaiseri,Tirunelveli,Nanguneri,8.4645,77.6073,363,44,66,7,104,109,33,M
627104,48.16881,0,Idindakarai,Tirunelveli,Radhapuram,8.1772,77.7431,363,44,66,7,104,109,33,M
627105,48.14547,0,Kavalkinaru,Tirunelveli,Radhapuram,8.3854,77.5778,363,44,66,7,104,109,33,M
627106,48.14408,0,Perumanal,Tirunelveli,Radhapuram,8.7987,77.542,363,44,66,7,104,109,33,M
627107,48.13676,0,Mavadi,Tirunelveli,Nanguneri,8.4309,77.6714,363,44,66,7,104,109,33,M
627108,48.12503,0,Kannanallur,Tirunelveli,Nanguneri,8.4233,77.6881,363,44,66,7,104,109,33,M
627109,48.09307,0,Panagudi,Tirunelveli,Radhapuram,10.4684,79.846,363,44,66,7,104,109,33,M
627110,48.0773,0,Pappankulam,Tirunelveli,Nanguneri,8.4628,77.7584,363,44,66,7,104,109,33,M
627111,48.0736,0,Kakkarai,Tirunelveli,Radhapuram,8.7987,77.542,545,27,37,392,32,51,6,F
627112,48.05013,0,Duraikudiyiruppu,Tirunelveli,Radhapuram,8.349,77.6797,545,27,37,392,32,51,6,F
627113,48.03093,0,Soundarapandiapuram,Tirunelveli,Radhapuram,8.4037,77.6871,545,27,37,392,32,51,6,F
627114,48.02189,0,Jacobpuram,Tirunelveli,Radhapuram,8.2068,77.6014,363,44,66,7,104,109,33,M
627115,47.99237,0,Tirukurungudi,Tirunelveli,Ambasamudram,8.4365,77.5657,363,44,66,7,104,109,33,M
627116,47.98723,0,Koliyankulam,Tirunelveli,Radhapuram,8.2311,77.6338,363,44,66,7,104,109,33,M
627117,47.95503,0,Anaikulam,Tirunelveli,Radhapuram,9.0079,77.4532,363,44,66,7,104,109,33,M
627118,47.92641,0,Venkatarayapuram,Tirunelveli,Nanguneri,8.4467,77.8308,363,44,66,7,104,109,33,M
627119,47.90733,0,Vijayanarayanam Naval Base,Tirunelveli,Nanguneri,8.4037,77.6871,363,44,66,7,104,109,33,M
627120,47.90372,0,Settikulam,Tirunelveli,Radhapuram,8.7987,77.542,363,44,66,7,104,109,33,M
627127,47.90287,0,Kuttapuli,Tirunelveli,Radhapuram,8.1468,77.599,363,44,66,7,104,109,33,M
627133,47.89325,0,Perungudi,Tirunelveli,Radhapuram,8.2792,77.6031,363,44,66,7,104,109,33,M
627151,47.88246,0,Kovaikulam,Tirunelveli,Nanguneri,8.5998,77.7348,363,44,66,7,104,109,33,M
627152,47.87749,0,Karandaneri,Tirunelveli,Nenguneri,8.5528,77.6844,545,27,37,392,32,51,6,F
627201,47.84966,0,Kattarankulam,Tirunelveli,Tirunelveli,8.9086,77.6823,363,44,66,7,104,109,33,M
627202,47.77798,0,Kaduvetti,Tirunelveli,Tirunelveli,8.9104,77.5787,545,27,37,392,32,51,6,F
627351,47.7607,0,Burkitmanagaram,Tirunelveli,Palayamkottai,8.7586,77.8126,545,27,37,392,32,51,6,F
627352,47.74117,0,Seliyanallur,Tirunelveli,"",8.9022,77.7098,363,44,66,7,104,109,33,M
627353,47.71119,0,Kizhanatham,Tirunelveli,Palayankottai,8.738,77.746,363,44,66,7,104,109,33,M
627354,47.69283,0,Ambalam,Tirunelveli,Nanguneri,8.5227,77.7267,363,44,66,7,104,109,33,M
627355,47.6725,0,Kundakulam,Tirunelveli,Nanguneri,8.4965,77.7619,363,44,66,7,104,109,33,M
627356,47.64935,0,Munnirpallam,Tirunelveli,Palayankottai,8.6849,77.6987,545,27,37,392,32,51,6,F
627357,47.64714,0,Karaiyiruppu,Tirunelveli,Tirunelveli,8.7638,77.7178,545,27,37,392,32,51,6,F
627358,47.62784,0,Senthimanagalam,Tirunelveli,Tirunelveli,9.0617,77.6974,363,44,66,7,104,109,33,M
627359,47.62138,0,Palamadai,Tirunelveli,Tirunelveli,8.8539,77.6828,363,44,66,7,104,109,33,M
627401,47.61413,0,Ambasamudram H.O,Tirunelveli,Ambasamudram,8.8359,77.5981,363,44,66,7,104,109,33,M
627412,47.60482,0,Merku Alwarkurichi,Tirunelveli,Ambasamudram,8.9974,77.641,545,27,37,392,32,51,6,F
627413,47.57353,0,Rengasamudram,Tirunelveli,Ambasamudram,8.9974,77.641,545,27,37,392,32,51,6,F
627414,47.54623,0,Karisalpatti,Tirunelveli,Ambasamudram,8.6085,77.5861,363,44,66,7,104,109,33,M
627415,47.53522,0,Kadayam,Tirunelveli,Ambasamudram,8.8204,77.3729,363,44,66,7,104,109,33,M
627416,47.51707,0,Vairavikulam,Tirunelveli,Ambasamudram,8.6783,77.44,545,27,37,392,32,51,6,F
627417,47.49329,0,Kuniyur,Tirunelveli,Ambasamudram,8.6794,77.5533,363,44,66,7,104,109,33,M
627418,47.48465,0,Karuthapillaiyur,Tirunelveli,Ambasamudram,8.9974,77.641,363,44,66,7,104,109,33,M
627420,47.47942,0,Manjolai,Tirunelveli,Ambasamudram,8.6747,77.5439,363,44,66,7,104,109,33,M
627421,47.47507,0,Aladiyur,Tirunelveli,Ambasamudram,8.6805,77.4285,363,44,66,7,104,109,33,M
627422,47.47296,0,Papanasam Mills,Tirunelveli,Ambasamudram,8.6747,77.5439,363,44,66,7,104,109,33,M
627423,47.47133,0,Pappankulam,Tirunelveli,Ambasamudram,8.8107,77.7635,363,44,66,7,104,109,33,M
627424,47.45649,0,Manthiyoor,Tirunelveli,Ambasamudram,8.6747,77.5439,363,44,66,7,104,109,33,M
627425,47.44659,0,Uchankulam,Tirunelveli,Ambasamudram,8.7157,77.4043,363,44,66,7,104,109,33,M
627426,47.40895,0,Vellankuli,Tirunelveli,Ambasamudram,8.6917,77.4931,545,27,37,392,32,51,6,F
627427,47.39136,0,Nalumukku,Tirunelveli,Ambasamudram,8.6747,77.5439,363,44,66,7,104,109,33,M
627428,47.37488,0,Agasthiyarpatti,Tirunelveli,Ambasamudram,8.6747,77.5439,363,44,66,7,104,109,33,M
627451,47.37318,0,Gopalasamudram,Tirunelveli,Ambasamudram,8.6747,77.6379,363,44,66,7,104,109,33,M
627452,47.37127,0,Melaseval,Tirunelveli,Ambasamudram,8.6736,77.6112,363,44,66,7,104,109,33,M
627453,47.36779,0,Pattamadai,Tirunelveli,Ambasamudram,8.6726,77.5845,363,44,66,7,104,109,33,M
627501,47.3444,0,Kalakad,Tirunelveli,Nanguneri,8.5138,77.5494,545,27,37,392,32,51,6,F
627502,47.28926,0,Idaiyankulam,Tirunelveli,Nanguneri,8.6047,77.5999,545,27,37,392,32,51,6,F
627601,47.26737,0,Singamparai,Tirunelveli,Ambasamudram,8.7506,77.5323,363,44,66,7,104,109,33,M
627602,47.26005,0,Idaikal,Tirunelveli,Ambasamudram,9.0361,77.3369,545,27,37,392,32,51,6,F
627603,47.25658,0,Vadakku Ariyanayagipuram Petta,Tirunelveli,Ambasamudram,8.9144,77.6748,545,27,37,392,32,51,6,F
627604,47.25594,0,Narasinganallur,Tirunelveli,Tirunelveli,8.7004,77.6535,545,27,37,392,32,51,6,F
627651,47.25314,0,Kuttam,Tirunelveli,Radhapuram,8.3202,77.9384,363,44,66,7,104,109,33,M
627652,47.24097,0,Vijaya Achampadu,Tirunelveli,Radhapuram,8.406,77.8277,363,44,66,7,104,109,33,M
627654,47.21832,0,Urumankulam,Tirunelveli,Radhapuram,8.2992,77.8138,545,27,37,392,32,51,6,F
627657,47.21003,0,Karaichithupudur,Tirunelveli,Radhapuram,8.4873,77.7183,545,27,37,392,32,51,6,F
627713,47.18452,0,Sippiparai,Tirunelveli,Virudhunagar,9.2397,77.7268,363,44,66,7,104,109,33,M
627719,47.17237,0,Karisalkulam,Tirunelveli,Sankarankovil,9.3419,77.5782,363,44,66,7,104,109,33,M
627751,47.15654,0,Kadayanallur Pettai,Tirunelveli,Tenkasi,9.0764,77.3409,545,27,37,392,32,51,6,F
627753,47.14261,0,Perumbattur,Tirunelveli,Sankarankovil,9.3719,77.5856,363,44,66,7,104,109,33,M
627754,47.11752,0,Chiambarapuram,Tirunelveli,Sankarankovil,8.9912,77.494,545,27,37,392,32,51,6,F
627755,47.08021,0,Nagaram,Tirunelveli,Sivigiri,8.7987,77.542,363,44,66,7,104,109,33,M
627756,46.99466,0,Sankarankovil H.O,Tirunelveli,Sankarankovil,9.4451,77.6777,363,44,66,7,104,109,33,M
627757,46.98958,0,Devipattinam,Tirunelveli,Sivagiri,8.7987,77.542,363,44,66,7,104,109,33,M
627759,46.96796,0,Krishnapuram (TVL),Tirunelveli,Tenkasi,9.4451,77.6777,545,27,37,392,32,51,6,F
627760,46.96669,0,Gudalur,Tirunelveli,Sivagiri,9.2745,77.4592,545,27,37,392,32,51,6,F
627761,46.9493,0,Panaiyur,Tirunelveli,Sankarankovil,9.2602,77.4943,363,44,66,7,104,109,33,M
627764,46.92686,0,Rayagiri,Tirunelveli,Sivagiri,9.3037,77.4475,363,44,66,7,104,109,33,M
627802,46.91633,0,Kasimajorpuram,Tirunelveli,Tenkasi,8.9303,77.2695,363,44,66,7,104,109,33,M
627803,46.89699,0,Kuthukalvalasai,Tirunelveli,Tenkasi,8.9914,77.2946,363,44,66,7,104,109,33,M
627804,46.88438,0,Kodikurichi,Tirunelveli,Tenkasi,9.2784,77.5741,545,27,37,392,32,51,6,F
627805,46.88013,0,Kottakulam,Tirunelveli,Tenkasi,8.7987,77.542,545,27,37,392,32,51,6,F
627806,46.86958,0,Vellakal,Tirunelveli,Virakeralampudur,9.2784,77.5741,545,27,37,392,32,51,6,F
627807,46.85453,0,Panpuli,Tirunelveli,Sengottai,9.0214,77.2502,363,44,66,7,104,109,33,M
627808,46.84593,0,Mettur,Tirunelveli,Ambasamudram,8.8652,77.3666,363,44,66,7,104,109,33,M
627809,46.79142,0,Melur,Tirunelveli,Shenkottai,8.5481,77.591,363,44,66,7,104,109,33,M
627811,46.7834,0,Tenkasi H.O,Tirunelveli,Tenkasi,11.2589,79.7156,545,27,37,392,32,51,6,F
627812,46.78259,0,Vadakarai (Tirunelveli),Tirunelveli,Sengottai,11.2589,79.7156,545,27,37,392,32,51,6,F
627813,46.78057,0,Karkudi,Tirunelveli,Sengottai,8.7987,77.542,545,27,37,392,32,51,6,F
627814,46.7692,0,Gunaramanallur,Tirunelveli,Tenkasi,11.2589,79.7156,363,44,66,7,104,109,33,M
627818,46.74311,0,Melagaram,Tirunelveli,Tenkasi,8.7987,77.542,363,44,66,7,104,109,33,M
627851,46.74239,0,Andipatti,Tirunelveli,Alangulam,8.7987,77.542,363,44,66,7,104,109,33,M
627852,46.69475,0,Urmelalagian,Tirunelveli,Tenkasi,9.0032,77.3449,545,27,37,392,32,51,6,F
627853,46.6536,0,Ayyanarkulam,Tirunelveli,Alangulam,8.89,77.5313,363,44,66,7,104,109,33,M
627854,46.62457,0,Kavalakurichi,Tirunelveli,Virakeralampudur,9.0532,77.5938,363,44,66,7,104,109,33,M
627856,46.59189,0,Poigai,Tirunelveli,Tenkasi,9.0336,77.388,545,27,37,392,32,51,6,F
627857,46.57395,0,Serndamangalam,Tirunelveli,Sankarankovil,8.7987,77.542,545,27,37,392,32,51,6,F
627858,46.55617,0,Sundapandiapuram,Tirunelveli,Tenkasi,9.0209,77.5591,545,27,37,392,32,51,6,F
627859,46.55302,0,Surandai,Tirunelveli,Virakeralampudur,8.9757,77.4192,363,44,66,7,104,109,33,M
